Phi[deg],Theta[deg],dB(GainTotal)
57,169,1.54130
58,169,1.54311
59,169,1.54487
60,169,1.54662
61,169,1.54832
62,169,1.55001
63,169,1.55163
64,169,1.55325
65,169,1.55479
66,169,1.55632
67,169,1.55776
68,169,1.55920
69,169,1.56054
70,169,1.56188
71,169,1.56311
72,169,1.56434
73,169,1.56545
74,169,1.56656
75,169,1.56754
76,169,1.56852
77,169,1.56938
78,169,1.57023
79,169,1.57095
80,169,1.57166
81,169,1.57224
82,169,1.57282
83,169,1.57325
84,169,1.57369
85,169,1.57397
86,169,1.57425
87,169,1.57439
88,169,1.57452
89,169,1.57451
90,169,1.57450
91,169,1.57434
92,169,1.57417
93,169,1.57387
94,169,1.57356
95,169,1.57310
96,169,1.57264
97,169,1.57204
98,169,1.57144
99,169,1.57069
100,169,1.56995
101,169,1.56908
102,169,1.56820
103,169,1.56719
104,169,1.56618
105,169,1.56505
106,169,1.56392
107,169,1.56267
108,169,1.56141
109,169,1.56005
110,169,1.55869
111,169,1.55723
112,169,1.55578
113,169,1.55422
114,169,1.55266
115,169,1.55102
116,169,1.54939
117,169,1.54767
118,169,1.54596
119,169,1.54419
120,169,1.54242
121,169,1.54059
122,169,1.53876
123,169,1.53689
124,169,1.53503
125,169,1.53314
126,169,1.53125
127,169,1.52933
128,169,1.52742
129,169,1.52551
130,169,1.52360
131,169,1.52169
132,169,1.51980
133,169,1.51791
134,169,1.51603
135,169,1.51419
136,169,1.51234
137,169,1.51054
138,169,1.50875
139,169,1.50701
140,169,1.50527
141,169,1.50361
142,169,1.50194
143,169,1.50036
144,169,1.49879
145,169,1.49731
146,169,1.49582
147,169,1.49445
148,169,1.49308
149,169,1.49183
150,169,1.49057
151,169,1.48946
152,169,1.48834
153,169,1.48736
154,169,1.48638
155,169,1.48555
156,169,1.48473
157,169,1.48407
158,169,1.48340
159,169,1.48291
160,169,1.48242
161,169,1.48209
162,169,1.48177
163,169,1.48164
164,169,1.48151
165,169,1.48156
166,169,1.48162
167,169,1.48187
168,169,1.48212
169,169,1.48257
170,169,1.48302
171,169,1.48367
172,169,1.48432
173,169,1.48518
174,169,1.48604
175,169,1.48711
176,169,1.48817
177,169,1.48944
178,169,1.49071
179,169,1.49219
180,169,1.49367
-180,170,1.52422
-179,170,1.52574
-178,170,1.52727
-177,170,1.52895
-176,170,1.53064
-175,170,1.53249
-174,170,1.53434
-173,170,1.53635
-172,170,1.53836
-171,170,1.54052
-170,170,1.54268
-169,170,1.54499
-168,170,1.54730
-167,170,1.54975
-166,170,1.55220
-165,170,1.55478
-164,170,1.55737
-163,170,1.56008
-162,170,1.56279
-161,170,1.56561
-160,170,1.56844
-159,170,1.57138
-158,170,1.57431
-157,170,1.57734
-156,170,1.58038
-155,170,1.58350
-154,170,1.58663
-153,170,1.58983
-152,170,1.59303
-151,170,1.59630
-150,170,1.59957
-149,170,1.60289
-148,170,1.60621
-147,170,1.60957
-146,170,1.61294
-145,170,1.61633
-144,170,1.61973
-143,170,1.62314
-142,170,1.62655
-141,170,1.62997
-140,170,1.63339
-139,170,1.63679
-138,170,1.64020
-137,170,1.64359
-136,170,1.64698
-135,170,1.65034
-134,170,1.65369
-133,170,1.65700
-132,170,1.66030
-131,170,1.66355
-130,170,1.66679
-129,170,1.66996
-128,170,1.67314
-127,170,1.67623
-126,170,1.67932
-125,170,1.68232
-124,170,1.68531
-123,170,1.68819
-122,170,1.69107
-121,170,1.69383
-120,170,1.69660
-119,170,1.69924
-118,170,1.70187
-117,170,1.70436
-116,170,1.70685
-115,170,1.70919
-114,170,1.71153
-113,170,1.71371
-112,170,1.71589
-111,170,1.71790
-110,170,1.71991
-109,170,1.72174
-108,170,1.72357
-107,170,1.72522
-106,170,1.72687
-105,170,1.72832
-104,170,1.72978
-103,170,1.73104
-102,170,1.73230
-101,170,1.73336
-100,170,1.73442
-99,170,1.73527
-98,170,1.73612
-97,170,1.73676
-96,170,1.73740
-95,170,1.73783
-94,170,1.73826
-93,170,1.73847
-92,170,1.73869
-91,170,1.73869
-90,170,1.73869
-89,170,1.73847
-88,170,1.73826
-87,170,1.73784
-86,170,1.73741
-85,170,1.73677
-84,170,1.73613
-83,170,1.73528
-82,170,1.73443
-81,170,1.73337
-80,170,1.73231
-79,170,1.73105
-78,170,1.72979
-77,170,1.72833
-76,170,1.72688
-75,170,1.72524
-74,170,1.72359
-73,170,1.72176
-72,170,1.71993
-71,170,1.71792
-70,170,1.71591
-69,170,1.71373
-68,170,1.71155
-67,170,1.70921
-66,170,1.70688
-65,170,1.70439
-64,170,1.70190
-63,170,1.69927
-62,170,1.69664
-61,170,1.69387
-60,170,1.69111
-59,170,1.68823
-58,170,1.68535
-57,170,1.68236
-56,170,1.67937
-55,170,1.67628
-54,170,1.67319
-53,170,1.67002
-52,170,1.66685
-51,170,1.66361
-50,170,1.66036
-49,170,1.65706
-48,170,1.65376
-47,170,1.65041
-46,170,1.64706
-45,170,1.64367
-44,170,1.64029
-43,170,1.63688
-42,170,1.63348
-41,170,1.63007
-40,170,1.62666
-39,170,1.62325
-38,170,1.61985
-37,170,1.61646
-36,170,1.61307
-35,170,1.60971
-34,170,1.60635
-33,170,1.60303
-32,170,1.59972
-31,170,1.59646
-30,170,1.59320
-29,170,1.59001
-28,170,1.58682
-27,170,1.58370
-26,170,1.58059
-25,170,1.57756
-24,170,1.57454
-23,170,1.57161
-22,170,1.56868
-21,170,1.56587
-20,170,1.56305
-19,170,1.56035
-18,170,1.55765
-17,170,1.55507
-16,170,1.55250
-15,170,1.55007
-14,170,1.54763
-13,170,1.54533
-12,170,1.54303
-11,170,1.54088
-10,170,1.53873
-9,170,1.53673
-8,170,1.53474
-7,170,1.53290
-6,170,1.53107
-5,170,1.52940
-4,170,1.52772
-3,170,1.52621
-2,170,1.52470
-1,170,1.52336
0,170,1.52201
1,170,1.52083
2,170,1.51966
3,170,1.51866
4,170,1.51766
5,170,1.51682
6,170,1.51599
7,170,1.51532
8,170,1.51465
9,170,1.51416
10,170,1.51366
11,170,1.51333
12,170,1.51299
13,170,1.51282
14,170,1.51264
15,170,1.51262
16,170,1.51260
17,170,1.51273
18,170,1.51287
19,170,1.51314
20,170,1.51342
21,170,1.51384
22,170,1.51426
23,170,1.51482
24,170,1.51537
25,170,1.51605
26,170,1.51672
27,170,1.51751
28,170,1.51831
29,170,1.51921
30,170,1.52012
31,170,1.52113
32,170,1.52214
33,170,1.52324
34,170,1.52433
35,170,1.52551
36,170,1.52669
37,170,1.52794
38,170,1.52920
39,170,1.53051
40,170,1.53182
41,170,1.53319
42,170,1.53456
43,170,1.53597
44,170,1.53737
45,170,1.53881
46,170,1.54025
47,170,1.54171
48,170,1.54317
49,170,1.54464
50,170,1.54611
51,170,1.54758
52,170,1.54905
53,170,1.55051
54,170,1.55197
55,170,1.55341
56,170,1.55486
57,170,1.55627
58,170,1.55768
59,170,1.55905
60,170,1.56042
61,170,1.56174
62,170,1.56307
63,170,1.56434
64,170,1.56561
65,170,1.56682
66,170,1.56802
67,170,1.56915
68,170,1.57028
69,170,1.57133
70,170,1.57239
71,170,1.57335
72,170,1.57432
73,170,1.57519
74,170,1.57606
75,170,1.57683
76,170,1.57761
77,170,1.57828
78,170,1.57895
79,170,1.57952
80,170,1.58008
81,170,1.58053
82,170,1.58099
83,170,1.58133
84,170,1.58167
85,170,1.58189
86,170,1.58211
87,170,1.58222
88,170,1.58233
89,170,1.58232
90,170,1.58231
91,170,1.58218
92,170,1.58205
93,170,1.58181
94,170,1.58156
95,170,1.58120
96,170,1.58083
97,170,1.58035
98,170,1.57988
99,170,1.57930
100,170,1.57871
101,170,1.57802
102,170,1.57733
103,170,1.57653
104,170,1.57574
105,170,1.57484
106,170,1.57395
107,170,1.57296
108,170,1.57198
109,170,1.57091
110,170,1.56984
111,170,1.56869
112,170,1.56755
113,170,1.56632
114,170,1.56510
115,170,1.56381
116,170,1.56253
117,170,1.56119
118,170,1.55985
119,170,1.55846
120,170,1.55708
121,170,1.55566
122,170,1.55423
123,170,1.55278
124,170,1.55132
125,170,1.54985
126,170,1.54838
127,170,1.54690
128,170,1.54541
129,170,1.54393
130,170,1.54245
131,170,1.54099
132,170,1.53952
133,170,1.53808
134,170,1.53663
135,170,1.53521
136,170,1.53380
137,170,1.53243
138,170,1.53106
139,170,1.52975
140,170,1.52843
141,170,1.52717
142,170,1.52592
143,170,1.52474
144,170,1.52356
145,170,1.52246
146,170,1.52137
147,170,1.52036
148,170,1.51936
149,170,1.51845
150,170,1.51755
151,170,1.51676
152,170,1.51597
153,170,1.51530
154,170,1.51462
155,170,1.51408
156,170,1.51353
157,170,1.51312
158,170,1.51271
159,170,1.51244
160,170,1.51217
161,170,1.51205
162,170,1.51192
163,170,1.51194
164,170,1.51197
165,170,1.51215
166,170,1.51234
167,170,1.51269
168,170,1.51304
169,170,1.51355
170,170,1.51406
171,170,1.51473
172,170,1.51541
173,170,1.51626
174,170,1.51711
175,170,1.51812
176,170,1.51914
177,170,1.52032
178,170,1.52151
179,170,1.52286
180,170,1.52422
-180,171,1.54923
-179,171,1.55059
-178,171,1.55195
-177,171,1.55346
-176,171,1.55496
-175,171,1.55659
-174,171,1.55822
-173,171,1.55998
-172,171,1.56174
-171,171,1.56363
-170,171,1.56551
-169,171,1.56751
-168,171,1.56952
-167,171,1.57164
-166,171,1.57376
-165,171,1.57599
-164,171,1.57822
-163,171,1.58055
-162,171,1.58288
-161,171,1.58530
-160,171,1.58773
-159,171,1.59024
-158,171,1.59276
-157,171,1.59535
-156,171,1.59794
-155,171,1.60061
-154,171,1.60328
-153,171,1.60600
-152,171,1.60872
-151,171,1.61150
-150,171,1.61428
-149,171,1.61711
-148,171,1.61992
-147,171,1.62278
-146,171,1.62563
-145,171,1.62851
-144,171,1.63138
-143,171,1.63427
-142,171,1.63716
-141,171,1.64005
-140,171,1.64294
-139,171,1.64582
-138,171,1.64870
-137,171,1.65156
-136,171,1.65442
-135,171,1.65725
-134,171,1.66008
-133,171,1.66287
-132,171,1.66566
-131,171,1.66839
-130,171,1.67113
-129,171,1.67380
-128,171,1.67647
-127,171,1.67908
-126,171,1.68168
-125,171,1.68420
-124,171,1.68672
-123,171,1.68915
-122,171,1.69157
-121,171,1.69389
-120,171,1.69622
-119,171,1.69843
-118,171,1.70064
-117,171,1.70274
-116,171,1.70484
-115,171,1.70680
-114,171,1.70877
-113,171,1.71060
-112,171,1.71243
-111,171,1.71412
-110,171,1.71581
-109,171,1.71734
-108,171,1.71888
-107,171,1.72026
-106,171,1.72165
-105,171,1.72287
-104,171,1.72410
-103,171,1.72515
-102,171,1.72621
-101,171,1.72710
-100,171,1.72799
-99,171,1.72870
-98,171,1.72941
-97,171,1.72995
-96,171,1.73049
-95,171,1.73086
-94,171,1.73121
-93,171,1.73140
-92,171,1.73158
-91,171,1.73158
-90,171,1.73158
-89,171,1.73140
-88,171,1.73122
-87,171,1.73086
-86,171,1.73050
-85,171,1.72997
-84,171,1.72943
-83,171,1.72872
-82,171,1.72801
-81,171,1.72711
-80,171,1.72622
-79,171,1.72517
-78,171,1.72411
-77,171,1.72289
-76,171,1.72167
-75,171,1.72029
-74,171,1.71891
-73,171,1.71737
-72,171,1.71583
-71,171,1.71415
-70,171,1.71246
-69,171,1.71063
-68,171,1.70880
-67,171,1.70684
-66,171,1.70487
-65,171,1.70278
-64,171,1.70069
-63,171,1.69848
-62,171,1.69627
-61,171,1.69394
-60,171,1.69162
-59,171,1.68920
-58,171,1.68677
-57,171,1.68426
-56,171,1.68175
-55,171,1.67915
-54,171,1.67654
-53,171,1.67388
-52,171,1.67121
-51,171,1.66847
-50,171,1.66574
-49,171,1.66295
-48,171,1.66017
-47,171,1.65734
-46,171,1.65452
-45,171,1.65166
-44,171,1.64880
-43,171,1.64593
-42,171,1.64305
-41,171,1.64017
-40,171,1.63728
-39,171,1.63440
-38,171,1.63152
-37,171,1.62865
-36,171,1.62578
-35,171,1.62293
-34,171,1.62008
-33,171,1.61726
-32,171,1.61445
-31,171,1.61168
-30,171,1.60891
-29,171,1.60619
-28,171,1.60347
-27,171,1.60082
-26,171,1.59816
-25,171,1.59557
-24,171,1.59299
-23,171,1.59049
-22,171,1.58798
-21,171,1.58556
-20,171,1.58315
-19,171,1.58082
-18,171,1.57850
-17,171,1.57628
-16,171,1.57406
-15,171,1.57195
-14,171,1.56984
-13,171,1.56784
-12,171,1.56584
-11,171,1.56397
-10,171,1.56210
-9,171,1.56034
-8,171,1.55859
-7,171,1.55697
-6,171,1.55536
-5,171,1.55386
-4,171,1.55238
-3,171,1.55102
-2,171,1.54967
-1,171,1.54845
0,171,1.54724
1,171,1.54616
2,171,1.54508
3,171,1.54414
4,171,1.54320
5,171,1.54240
6,171,1.54161
7,171,1.54094
8,171,1.54028
9,171,1.53976
10,171,1.53924
11,171,1.53885
12,171,1.53846
13,171,1.53821
14,171,1.53795
15,171,1.53782
16,171,1.53769
17,171,1.53770
18,171,1.53769
19,171,1.53781
20,171,1.53794
21,171,1.53817
22,171,1.53841
23,171,1.53876
24,171,1.53911
25,171,1.53956
26,171,1.54001
27,171,1.54056
28,171,1.54110
29,171,1.54175
30,171,1.54239
31,171,1.54312
32,171,1.54385
33,171,1.54466
34,171,1.54546
35,171,1.54634
36,171,1.54721
37,171,1.54815
38,171,1.54908
39,171,1.55007
40,171,1.55106
41,171,1.55210
42,171,1.55313
43,171,1.55421
44,171,1.55528
45,171,1.55638
46,171,1.55748
47,171,1.55860
48,171,1.55972
49,171,1.56086
50,171,1.56200
51,171,1.56313
52,171,1.56427
53,171,1.56540
54,171,1.56653
55,171,1.56765
56,171,1.56877
57,171,1.56987
58,171,1.57096
59,171,1.57204
60,171,1.57310
61,171,1.57414
62,171,1.57517
63,171,1.57616
64,171,1.57715
65,171,1.57810
66,171,1.57904
67,171,1.57993
68,171,1.58081
69,171,1.58164
70,171,1.58247
71,171,1.58322
72,171,1.58398
73,171,1.58466
74,171,1.58535
75,171,1.58595
76,171,1.58656
77,171,1.58709
78,171,1.58761
79,171,1.58806
80,171,1.58851
81,171,1.58886
82,171,1.58921
83,171,1.58948
84,171,1.58975
85,171,1.58993
86,171,1.59010
87,171,1.59018
88,171,1.59027
89,171,1.59026
90,171,1.59025
91,171,1.59015
92,171,1.59004
93,171,1.58985
94,171,1.58966
95,171,1.58937
96,171,1.58908
97,171,1.58871
98,171,1.58833
99,171,1.58787
100,171,1.58741
101,171,1.58686
102,171,1.58632
103,171,1.58569
104,171,1.58507
105,171,1.58437
106,171,1.58366
107,171,1.58289
108,171,1.58211
109,171,1.58127
110,171,1.58044
111,171,1.57953
112,171,1.57864
113,171,1.57768
114,171,1.57672
115,171,1.57572
116,171,1.57471
117,171,1.57366
118,171,1.57261
119,171,1.57153
120,171,1.57045
121,171,1.56934
122,171,1.56823
123,171,1.56710
124,171,1.56597
125,171,1.56483
126,171,1.56369
127,171,1.56254
128,171,1.56139
129,171,1.56025
130,171,1.55911
131,171,1.55798
132,171,1.55686
133,171,1.55575
134,171,1.55464
135,171,1.55356
136,171,1.55248
137,171,1.55144
138,171,1.55041
139,171,1.54941
140,171,1.54842
141,171,1.54748
142,171,1.54654
143,171,1.54567
144,171,1.54479
145,171,1.54398
146,171,1.54318
147,171,1.54245
148,171,1.54173
149,171,1.54109
150,171,1.54045
151,171,1.53990
152,171,1.53935
153,171,1.53890
154,171,1.53845
155,171,1.53811
156,171,1.53777
157,171,1.53754
158,171,1.53730
159,171,1.53719
160,171,1.53707
161,171,1.53708
162,171,1.53709
163,171,1.53722
164,171,1.53736
165,171,1.53762
166,171,1.53789
167,171,1.53828
168,171,1.53868
169,171,1.53921
170,171,1.53974
171,171,1.54041
172,171,1.54108
173,171,1.54190
174,171,1.54270
175,171,1.54365
176,171,1.54460
177,171,1.54569
178,171,1.54678
179,171,1.54800
180,171,1.54923
-180,172,1.57424
-179,172,1.57544
-178,172,1.57664
-177,172,1.57795
-176,172,1.57927
-175,172,1.58068
-174,172,1.58209
-173,172,1.58360
-172,172,1.58512
-171,172,1.58673
-170,172,1.58834
-169,172,1.59004
-168,172,1.59174
-167,172,1.59353
-166,172,1.59532
-165,172,1.59720
-164,172,1.59907
-163,172,1.60102
-162,172,1.60297
-161,172,1.60499
-160,172,1.60702
-159,172,1.60912
-158,172,1.61121
-157,172,1.61336
-156,172,1.61551
-155,172,1.61772
-154,172,1.61992
-153,172,1.62217
-152,172,1.62442
-151,172,1.62671
-150,172,1.62900
-149,172,1.63132
-148,172,1.63364
-147,172,1.63598
-146,172,1.63832
-145,172,1.64068
-144,172,1.64304
-143,172,1.64541
-142,172,1.64777
-141,172,1.65013
-140,172,1.65249
-139,172,1.65484
-138,172,1.65720
-137,172,1.65953
-136,172,1.66186
-135,172,1.66416
-134,172,1.66647
-133,172,1.66874
-132,172,1.67101
-131,172,1.67324
-130,172,1.67547
-129,172,1.67764
-128,172,1.67981
-127,172,1.68193
-126,172,1.68404
-125,172,1.68608
-124,172,1.68813
-123,172,1.69010
-122,172,1.69207
-121,172,1.69395
-120,172,1.69584
-119,172,1.69763
-118,172,1.69942
-117,172,1.70112
-116,172,1.70282
-115,172,1.70441
-114,172,1.70600
-113,172,1.70749
-112,172,1.70897
-111,172,1.71034
-110,172,1.71170
-109,172,1.71294
-108,172,1.71419
-107,172,1.71531
-106,172,1.71643
-105,172,1.71742
-104,172,1.71841
-103,172,1.71927
-102,172,1.72012
-101,172,1.72084
-100,172,1.72156
-99,172,1.72213
-98,172,1.72271
-97,172,1.72315
-96,172,1.72359
-95,172,1.72388
-94,172,1.72417
-93,172,1.72432
-92,172,1.72446
-91,172,1.72446
-90,172,1.72446
-89,172,1.72432
-88,172,1.72418
-87,172,1.72389
-86,172,1.72360
-85,172,1.72317
-84,172,1.72273
-83,172,1.72216
-82,172,1.72158
-81,172,1.72086
-80,172,1.72014
-79,172,1.71929
-78,172,1.71844
-77,172,1.71745
-76,172,1.71646
-75,172,1.71535
-74,172,1.71423
-73,172,1.71298
-72,172,1.71174
-71,172,1.71037
-70,172,1.70901
-69,172,1.70753
-68,172,1.70605
-67,172,1.70446
-66,172,1.70287
-65,172,1.70118
-64,172,1.69948
-63,172,1.69769
-62,172,1.69590
-61,172,1.69401
-60,172,1.69213
-59,172,1.69016
-58,172,1.68820
-57,172,1.68616
-56,172,1.68412
-55,172,1.68201
-54,172,1.67990
-53,172,1.67773
-52,172,1.67556
-51,172,1.67334
-50,172,1.67111
-49,172,1.66885
-48,172,1.66658
-47,172,1.66428
-46,172,1.66198
-45,172,1.65965
-44,172,1.65732
-43,172,1.65497
-42,172,1.65262
-41,172,1.65027
-40,172,1.64791
-39,172,1.64555
-38,172,1.64319
-37,172,1.64084
-36,172,1.63849
-35,172,1.63615
-34,172,1.63381
-33,172,1.63150
-32,172,1.62918
-31,172,1.62690
-30,172,1.62462
-29,172,1.62237
-28,172,1.62013
-27,172,1.61793
-26,172,1.61573
-25,172,1.61359
-24,172,1.61144
-23,172,1.60936
-22,172,1.60728
-21,172,1.60526
-20,172,1.60324
-19,172,1.60129
-18,172,1.59935
-17,172,1.59749
-16,172,1.59562
-15,172,1.59383
-14,172,1.59205
-13,172,1.59035
-12,172,1.58866
-11,172,1.58706
-10,172,1.58546
-9,172,1.58396
-8,172,1.58245
-7,172,1.58105
-6,172,1.57964
-5,172,1.57834
-4,172,1.57703
-3,172,1.57584
-2,172,1.57464
-1,172,1.57355
0,172,1.57246
1,172,1.57148
2,172,1.57050
3,172,1.56963
4,172,1.56875
5,172,1.56799
6,172,1.56722
7,172,1.56656
8,172,1.56591
9,172,1.56536
10,172,1.56482
11,172,1.56438
12,172,1.56393
13,172,1.56360
14,172,1.56326
15,172,1.56303
16,172,1.56279
17,172,1.56265
18,172,1.56252
19,172,1.56248
20,172,1.56245
21,172,1.56250
22,172,1.56255
23,172,1.56270
24,172,1.56284
25,172,1.56306
26,172,1.56329
27,172,1.56360
28,172,1.56390
29,172,1.56428
30,172,1.56466
31,172,1.56511
32,172,1.56556
33,172,1.56608
34,172,1.56659
35,172,1.56716
36,172,1.56773
37,172,1.56835
38,172,1.56897
39,172,1.56963
40,172,1.57030
41,172,1.57100
42,172,1.57171
43,172,1.57245
44,172,1.57319
45,172,1.57395
46,172,1.57472
47,172,1.57550
48,172,1.57628
49,172,1.57708
50,172,1.57788
51,172,1.57868
52,172,1.57948
53,172,1.58028
54,172,1.58109
55,172,1.58189
56,172,1.58268
57,172,1.58346
58,172,1.58425
59,172,1.58502
60,172,1.58579
61,172,1.58653
62,172,1.58727
63,172,1.58798
64,172,1.58870
65,172,1.58938
66,172,1.59006
67,172,1.59070
68,172,1.59134
69,172,1.59194
70,172,1.59254
71,172,1.59309
72,172,1.59364
73,172,1.59414
74,172,1.59463
75,172,1.59507
76,172,1.59551
77,172,1.59590
78,172,1.59628
79,172,1.59660
80,172,1.59693
81,172,1.59719
82,172,1.59744
83,172,1.59763
84,172,1.59783
85,172,1.59796
86,172,1.59809
87,172,1.59815
88,172,1.59821
89,172,1.59820
90,172,1.59819
91,172,1.59811
92,172,1.59804
93,172,1.59789
94,172,1.59775
95,172,1.59754
96,172,1.59733
97,172,1.59706
98,172,1.59679
99,172,1.59645
100,172,1.59611
101,172,1.59571
102,172,1.59531
103,172,1.59485
104,172,1.59440
105,172,1.59389
106,172,1.59338
107,172,1.59281
108,172,1.59225
109,172,1.59164
110,172,1.59103
111,172,1.59037
112,172,1.58972
113,172,1.58903
114,172,1.58834
115,172,1.58761
116,172,1.58689
117,172,1.58614
118,172,1.58538
119,172,1.58460
120,172,1.58382
121,172,1.58303
122,172,1.58223
123,172,1.58142
124,172,1.58062
125,172,1.57981
126,172,1.57900
127,172,1.57818
128,172,1.57737
129,172,1.57657
130,172,1.57577
131,172,1.57498
132,172,1.57419
133,172,1.57342
134,172,1.57265
135,172,1.57191
136,172,1.57117
137,172,1.57046
138,172,1.56975
139,172,1.56908
140,172,1.56841
141,172,1.56779
142,172,1.56716
143,172,1.56659
144,172,1.56602
145,172,1.56550
146,172,1.56499
147,172,1.56455
148,172,1.56410
149,172,1.56372
150,172,1.56334
151,172,1.56303
152,172,1.56273
153,172,1.56250
154,172,1.56228
155,172,1.56214
156,172,1.56200
157,172,1.56195
158,172,1.56190
159,172,1.56194
160,172,1.56198
161,172,1.56212
162,172,1.56226
163,172,1.56250
164,172,1.56274
165,172,1.56309
166,172,1.56343
167,172,1.56387
168,172,1.56432
169,172,1.56488
170,172,1.56543
171,172,1.56610
172,172,1.56676
173,172,1.56753
174,172,1.56830
175,172,1.56918
176,172,1.57006
177,172,1.57105
178,172,1.57204
179,172,1.57314
180,172,1.57424
-180,173,1.59368
-179,173,1.59472
-178,173,1.59577
-177,173,1.59690
-176,173,1.59803
-175,173,1.59924
-174,173,1.60045
-173,173,1.60174
-172,173,1.60303
-171,173,1.60439
-170,173,1.60576
-169,173,1.60719
-168,173,1.60862
-167,173,1.61013
-166,173,1.61163
-165,173,1.61319
-164,173,1.61476
-163,173,1.61638
-162,173,1.61801
-161,173,1.61969
-160,173,1.62138
-159,173,1.62311
-158,173,1.62485
-157,173,1.62662
-156,173,1.62840
-155,173,1.63022
-154,173,1.63204
-153,173,1.63389
-152,173,1.63574
-151,173,1.63762
-150,173,1.63950
-149,173,1.64141
-148,173,1.64331
-147,173,1.64523
-146,173,1.64715
-145,173,1.64907
-144,173,1.65100
-143,173,1.65293
-142,173,1.65487
-141,173,1.65679
-140,173,1.65871
-139,173,1.66063
-138,173,1.66256
-137,173,1.66445
-136,173,1.66635
-135,173,1.66822
-134,173,1.67010
-133,173,1.67195
-132,173,1.67379
-131,173,1.67560
-130,173,1.67741
-129,173,1.67917
-128,173,1.68094
-127,173,1.68265
-126,173,1.68437
-125,173,1.68602
-124,173,1.68768
-123,173,1.68927
-122,173,1.69087
-121,173,1.69239
-120,173,1.69392
-119,173,1.69537
-118,173,1.69682
-117,173,1.69820
-116,173,1.69957
-115,173,1.70086
-114,173,1.70215
-113,173,1.70335
-112,173,1.70454
-111,173,1.70565
-110,173,1.70675
-109,173,1.70776
-108,173,1.70877
-107,173,1.70967
-106,173,1.71057
-105,173,1.71137
-104,173,1.71217
-103,173,1.71286
-102,173,1.71355
-101,173,1.71413
-100,173,1.71471
-99,173,1.71518
-98,173,1.71564
-97,173,1.71600
-96,173,1.71636
-95,173,1.71659
-94,173,1.71683
-93,173,1.71694
-92,173,1.71706
-91,173,1.71706
-90,173,1.71706
-89,173,1.71695
-88,173,1.71683
-87,173,1.71660
-86,173,1.71637
-85,173,1.71601
-84,173,1.71566
-83,173,1.71520
-82,173,1.71474
-81,173,1.71415
-80,173,1.71358
-79,173,1.71289
-78,173,1.71220
-77,173,1.71140
-76,173,1.71061
-75,173,1.70971
-74,173,1.70880
-73,173,1.70780
-72,173,1.70680
-71,173,1.70569
-70,173,1.70459
-69,173,1.70339
-68,173,1.70220
-67,173,1.70091
-66,173,1.69963
-65,173,1.69826
-64,173,1.69688
-63,173,1.69544
-62,173,1.69399
-61,173,1.69246
-60,173,1.69094
-59,173,1.68935
-58,173,1.68776
-57,173,1.68610
-56,173,1.68445
-55,173,1.68274
-54,173,1.68102
-53,173,1.67927
-52,173,1.67751
-51,173,1.67570
-50,173,1.67389
-49,173,1.67206
-48,173,1.67022
-47,173,1.66834
-46,173,1.66647
-45,173,1.66458
-44,173,1.66268
-43,173,1.66077
-42,173,1.65885
-41,173,1.65693
-40,173,1.65501
-39,173,1.65308
-38,173,1.65115
-37,173,1.64923
-36,173,1.64731
-35,173,1.64540
-34,173,1.64348
-33,173,1.64158
-32,173,1.63969
-31,173,1.63781
